"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","dw_nominate","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix","cook_pvi","vacate","successor","non_voting"
"G000596","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000596.json","Marjorie","Greene","1974-05-27","F","R","RepMTG",NA,456814,NA,NA,NA,NA,"/g/11fscs046n","H0GA06192","https://greene.house.gov/",NA,TRUE,NA,2,2022,493,8,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:ga/cd:14","1023 Longworth House Office Building","202-225-5211","GA","14",FALSE,1314,1.62,76.04,23.75,"Taylor",NA,NA,NA,NA,0,0,0
"G000568","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000568.json","Morgan","Griffith","1958-03-15","M","R","RepMGriffith","RepMorganGriffith",412485,62766,5148,21191,"N00032029","/m/025vdrq","H0VA09055","https://morgangriffith.house.gov","https://morgangriffith.house.gov/news/rss.aspx",TRUE,0.539,12,2022,493,12,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:va/cd:9","2202 Rayburn House Office Building","202-225-3861","VA","9",FALSE,5109,2.43,91.61,8.18,NA,"RepMorganGriffith",NA,NA,NA,0,0,0
"G000551","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000551.json","Raul","Grijalva","1948-02-19","M","D","RepraulGrijalva","Rep.Grijalva",400162,1003551,28253,20305,"N00025284","/m/024s1z","H2AZ07070","https://grijalva.house.gov",NA,TRUE,-0.598,20,2022,493,8,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:az/cd:3","1511 Longworth House Office Building","202-225-2435","AZ","3",FALSE,403,1.62,98.76,1.04,"M.","raulgrijalvaaz07",NA,NA,NA,0,0,0
"G000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000576.json","Glenn","Grothman","1955-07-03","M","R","RepGrothman","RepGrothman",412661,77282,3493,21559,"N00036409","/m/02pnsk2","H4WI06048","https://grothman.house.gov",NA,TRUE,0.603,8,2022,493,7,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:wi/cd:6","1427 Longworth House Office Building","202-225-2476","WI","6",FALSE,5506,1.42,91.68,8.11,NA,NA,NA,NA,NA,0,0,0
"G000591","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000591.json","Michael","Guest","1970-02-04","M","R","RepMichaelGuest",NA,412793,NA,NA,NA,"N00042458","/g/11gtc4dxpz","H8MS03125","https://guest.house.gov",NA,TRUE,NA,4,2022,493,20,1,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ms/cd:3","418 Cannon House Office Building","202-225-5031","MS","3",FALSE,2803,4.06,96.37,3.42,NA,NA,NA,NA,NA,0,0,0
"G000558","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000558.json","Brett","Guthrie","1964-02-18","M","R","RepGuthrie","CongressmanGuthrie",412278,1031343,18829,20916,"N00029675","/m/0411qqt","H8KY02031","https://guthrie.house.gov",NA,TRUE,0.42,14,2022,493,3,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ky/cd:2","2434 Rayburn House Office Building","202-225-3501","KY","2",FALSE,2102,0.61,98.14,1.65,NA,"BrettGuthrie",NA,NA,NA,0,0,0
"H001080","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001080.json","Debra","Haaland","1960-12-02","F","D","RepDebHaaland",NA,412800,NA,149368,NA,"N00040933","/g/11ght0_d8m","H8NM01331","https://haaland.house.gov",NA,FALSE,NA,4,2022,77,2,0,"2022-02-09 12:31:35 -0500","ocd-division/country:us/state:nm/cd:1","1421 Longworth House Office Building","202-225-6316","NM","1",FALSE,3501,2.6,97.3,1.35,NA,NA,"",NA,NA,1,0,0
"H001088","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001088.json","Jim","Hagedorn","1962-08-04","M","R","RepHagedorn",NA,412788,NA,146027,NA,"N00031390","/g/11fg5k6588","H0MN01045","https://hagedorn.house.gov",NA,FALSE,NA,4,2022,493,22,0,"2022-02-18 10:02:28 -0500","ocd-division/country:us/state:mn/cd:1","1433 Longworth House Office Building","202-225-2472","MN","1",FALSE,2701,4.46,98.71,1.08,NA,NA,"",NA,NA,1,0,0
"H001090","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001090.json","Josh","Harder","1986-08-01","M","D","RepJoshHarder",NA,412754,NA,179326,NA,"N00040853","/g/11fhwknffg","H8CA10126","https://harder.house.gov",NA,TRUE,NA,4,2022,493,1,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ca/cd:10","209 Cannon House Office Building","202-225-4540","CA","10",FALSE,610,0.2,97.55,2.24,NA,NA,NA,NA,NA,0,0,0
"H001052","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001052.json","Andy","Harris","1957-01-25","M","R","RepAndyHarrisMD","AndyHarrisMD",412434,1033464,19157,21139,"N00029147","/m/02852wc","H8MD01094","https://harris.house.gov","https://harris.house.gov/rss.xml",TRUE,0.668,12,2022,493,12,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:md/cd:1","2334 Rayburn House Office Building","202-225-5311","MD","1",FALSE,2401,2.43,84.91,14.88,NA,"RepAndyHarris",NA,NA,NA,0,0,0
"H001086","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001086.json","Diana","Harshbarger","1960-01-01","F","R","RepHarshbarger",NA,456844,NA,NA,NA,NA,"/g/11f67z977k","H0TN01118","https://harshbarger.house.gov/",NA,TRUE,NA,2,2022,493,4,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:tn/cd:1","167 Cannon House Office Building","202-225-6356","TN","1",FALSE,4701,0.81,93.58,6.21,NA,NA,NA,NA,NA,0,0,0
"H001053","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001053.json","Vicky","Hartzler","1960-10-13","F","R","RepHartzler","Congresswoman.Hartzler",412444,95050,8783,21149,"N00031005","/m/09v2dv4","H0MO04086","https://hartzler.house.gov","https://hartzler.house.gov/rss.xml",TRUE,0.467,12,2022,493,21,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:mo/cd:4","2235 Rayburn House Office Building","202-225-2876","MO","4",FALSE,2904,4.26,97,2.78,NA,"repvickyhartzler","",NA,NA,0,0,0
"H000324","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000324.json","Alcee","Hastings","1936-09-05","M","D","RepHastingsFL","95696782238",400170,1858,26798,29337,"N00002884","/m/02534d","H2FL23021","https://alceehastings.house.gov","https://alceehastings.house.gov/news/rss.aspx",TRUE,-0.564,30,2022,92,6,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:fl/cd:20","2365 Rayburn House Office Building","202-225-1313","FL","20",FALSE,1220,6.52,98.84,1.16,"L.","RepAlceeHastings","",NA,NA,1,0,0
"H001081","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001081.json","Jahana","Hayes","1973-03-08","F","D","RepJahanaHayes",NA,412763,NA,181744,NA,"N00043421","/g/11cn8wstn6","H8CT05245","https://hayes.house.gov",NA,TRUE,NA,4,2022,493,0,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ct/cd:5","1415 Longworth House Office Building","202-225-4476","CT","5",FALSE,905,0,97.96,1.83,NA,NA,NA,NA,NA,0,0,0
"H001082","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001082.json","Kevin","Hern","1961-12-04","M","R","repkevinhern",NA,412748,NA,180004,NA,"N00040829","/g/11gzqw48lf","H8OK01157","https://hern.house.gov",NA,TRUE,NA,6,2022,493,10,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:ok/cd:1","1019 Longworth House Office Building","202-225-2211","OK","1",FALSE,4001,2.03,92.47,7.32,NA,NA,NA,NA,NA,0,0,0
"H001084","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001084.json","Yvette","Herrell","1964-03-16","F","R","RepHerrell",NA,456834,NA,121681,NA,NA,"/m/0_qf84y","H8NM02156","https://herrell.house.gov/",NA,TRUE,NA,2,2022,493,14,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:nm/cd:2","1305 Longworth House Office Building","202-225-2365","NM","2",FALSE,3502,2.84,89.22,10.57,NA,NA,NA,NA,NA,0,0,0
"H001056","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001056.json","Jaime","Herrera Beutler","1978-11-03","F","R","HerreraBeutler","herrerabeutler",412486,95198,101907,21187,"N00031559","/m/0cz8yx2","H0WA03187","https://herrerabeutler.house.gov","https://herrerabeutler.house.gov/news/rss.aspx",TRUE,0.351,12,2022,493,3,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:wa/cd:3","2352 Rayburn House Office Building","202-225-3536","WA","3",FALSE,5303,0.61,92.56,7.23,NA,"RepHerreraBeutler",NA,NA,NA,0,0,0
"H001071","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001071.json","Jody","Hice","1960-04-22","M","R","congressmanhice","CongressmanJodyHice",412623,94974,122246,21514,"N00032243","/m/0640dpx","H0GA07125","https://hice.house.gov",NA,TRUE,0.789,8,2022,493,19,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:ga/cd:10","404 Cannon House Office Building","202-225-4101","GA","10",FALSE,1310,3.85,85.93,13.86,NA,NA,"",NA,NA,0,0,0
"H001038","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001038.json","Brian","Higgins","1959-10-06","M","D","RepBrianHiggins","RepBrianHiggins",400641,1013050,23127,20519,"N00027060","/m/04fc7g","H4NY27076","https://higgins.house.gov","https://higgins.house.gov/rss.xml",TRUE,-0.348,16,2022,493,4,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ny/cd:26","2459 Rayburn House Office Building","202-225-3306","NY","26",FALSE,3626,0.81,98.97,0.82,NA,"CongressmanHiggins",NA,NA,NA,0,0,0
"H001077","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001077.json","Clay","Higgins","1961-08-24","M","R","RepClayHiggins","CongressmanClayHiggins",412705,106094,174484,21724,"N00039953","/g/11c1s3lp76","H6LA03148","https://clayhiggins.house.gov","https://clayhiggins.house.gov/rss.xml",TRUE,0.613,6,2022,493,95,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:la/cd:3","572 Cannon House Office Building","202-225-2031","LA","3",FALSE,2203,19.27,83.04,16.71,NA,NA,NA,NA,NA,0,0,0
"H001072","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001072.json","French","Hill","1956-12-05","M","R","RepFrenchHill","RepFrenchHill",412609,9265172,146290,21503,"N00035792","/m/0127p1zk","H4AR02141","https://hill.house.gov",NA,TRUE,0.446,8,2022,493,6,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ar/cd:2","1533 Longworth House Office Building","202-225-2506","AR","2",FALSE,502,1.22,97.3,2.49,NA,NA,NA,NA,NA,0,0,0
"H001047","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001047.json","Jim","Himes","1966-07-05","M","D","JAHimes","CongressmanJimHimes",412282,1031341,106744,20907,"N00029070","/m/03w9x9v","H8CT04172","https://himes.house.gov",NA,TRUE,-0.242,14,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ct/cd:4","2137 Rayburn House Office Building","202-225-5541","CT","4",FALSE,904,0.81,98.36,1.44,NA,"congressmanhimes",NA,NA,NA,0,0,0
"H001091","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001091.json","Ashley","Hinson","1983-06-27","F","R","RepAshleyHinson",NA,456816,NA,168783,NA,NA,"/g/11fjq_fl2t","H0IA01174","https://hinson.house.gov/",NA,TRUE,NA,2,2022,493,1,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ia/cd:1","1429 Longworth House Office Building","202-225-2911","IA","1",FALSE,1901,0.2,95.27,4.53,NA,NA,NA,NA,NA,0,0,0
"H001074","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001074.json","Trey","Hollingsworth","1983-09-12","M","R","reptrey","reptrey",412703,104247,167423,21725,"N00038429","/g/11cnt8qr9t","H6IN09176","https://hollingsworth.house.gov",NA,TRUE,0.414,6,2022,493,12,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:in/cd:9","1641 Longworth House Office Building","202-225-5315","IN","9",FALSE,1809,2.43,92.44,7.35,NA,NA,"",NA,NA,0,0,0
"H001066","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001066.json","Steven","Horsford","1973-04-29","M","D","RepHorsford",NA,412559,79614,44064,21339,"N00033638","/m/03c01w9","H2NV04011","https://horsford.house.gov","https://horsford.house.gov/rss.xml",TRUE,-0.35,4,2022,493,6,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:nv/cd:4","562 Cannon House Office Building","202-225-9894","NV","4",FALSE,3204,1.22,97.53,2.27,NA,NA,NA,NA,NA,0,0,0
"H001085","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001085.json","Chrissy","Houlahan","1967-06-05","F","D","RepHoulahan",NA,412810,NA,178893,NA,"N00040949","/g/11fghyq4ym","H8PA06087","https://houlahan.house.gov",NA,TRUE,NA,4,2022,493,3,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:pa/cd:6","1218 Longworth House Office Building","202-225-4315","PA","6",FALSE,4206,0.61,96.93,2.87,NA,NA,NA,NA,NA,0,0,0
"H000874","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000874.json","Steny","Hoyer","1939-06-14","M","D","LeaderHoyer","WhipHoyer",400189,1919,26890,14873,"N00001821","/m/025k5p","H2MD05155","https://hoyer.house.gov",NA,TRUE,-0.381,42,2022,493,7,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:md/cd:5","1705 Longworth House Office Building","202-225-4131","MD","5",FALSE,2405,1.42,98.76,1.03,"H.","LeaderHoyer","House Majority Leader",NA,NA,0,0,0
"H001067","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001067.json","Richard","Hudson","1971-11-04","M","R","RepRichHudson","RepRichHudson",412550,79622,136448,21346,"N00033630","/m/0nbwfxs","H2NC08185","https://hudson.house.gov",NA,TRUE,0.559,10,2022,493,14,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:nc/cd:8","2112 Rayburn House Office Building","202-225-3715","NC","8",FALSE,3708,2.84,97.26,2.53,NA,"RepRichHudson","House Republican Conference Secretary",NA,NA,0,0,0
"H001068","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001068.json","Jared","Huffman","1964-02-18","M","D","RepHuffman","RepHuffman",412511,622431,59849,21303,"N00033030","/m/0ksfyx","H2CA06259","https://huffman.house.gov",NA,TRUE,-0.428,10,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ca/cd:2","1527 Longworth House Office Building","202-225-5161","CA","2",FALSE,602,0.81,98.15,1.64,NA,"rephuffman",NA,NA,NA,0,0,0
"H001058","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001058.json","Bill","Huizenga","1969-01-31","M","R","RepHuizenga","RepHuizenga",412437,1033765,38351,21142,"N00030673","/m/05b0j1w","H0MI02094","https://huizenga.house.gov","https://huizenga.house.gov/news/rss.aspx",TRUE,0.568,12,2022,493,12,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:mi/cd:2","2232 Rayburn House Office Building","202-225-4401","MI","2",FALSE,2602,2.43,96.44,3.35,NA,"RepHuizenga",NA,NA,NA,0,0,0
"I000056","Representative","Rep.","https://api.propublica.org/congress/v1/members/I000056.json","Darrell","Issa","1953-11-01","M","R","DarrellIssa","darrellissa",400196,90066,16553,20107,"N00007017","/m/01r7wc","H0CA48024","https://issa.house.gov",NA,TRUE,0.499,2,2022,493,25,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ca/cd:50","2300 Rayburn House Office Building","202-225-5672","CA","50",FALSE,650,5.07,96.55,3.23,NA,"repdarrellissa",NA,NA,NA,0,0,0
"J000304","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000304.json","Ronny","Jackson","1967-05-04","M","R","RepRonnyJackson",NA,456847,NA,NA,NA,NA,"/g/11gfhx0vbg","H0TX13228","https://jackson.house.gov/",NA,TRUE,NA,2,2022,493,24,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:tx/cd:13","118 Cannon House Office Building","202-225-3706","TX","13",FALSE,4813,4.87,90.3,9.48,NA,NA,NA,NA,NA,0,0,0
"J000032","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000032.json","Sheila","Jackson Lee","1950-01-12","F","D","JacksonLeeTX18","CongresswomanSheilaJacksonLee",400199,36819,21692,29573,"N00005818","/m/02fj6h","H4TX18054","https://jacksonlee.house.gov","https://jacksonlee.house.gov/rss.xml",TRUE,-0.46,28,2022,493,9,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:tx/cd:18","2426 Rayburn House Office Building","202-225-3816","TX","18",FALSE,4818,1.83,98.96,0.83,NA,"TX18SJL",NA,NA,NA,0,0,0
"J000305","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000305.json","Sara","Jacobs","1989-02-01","F","D","RepSaraJacobs",NA,456804,NA,NA,NA,NA,"/g/11ghs2x3tm","H0CA53115","https://sarajacobs.house.gov/",NA,TRUE,NA,2,2022,493,2,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ca/cd:53","1232 Longworth House Office Building","202-225-2040","CA","53",FALSE,653,0.41,98.77,1.02,NA,NA,NA,NA,NA,0,0,0
"J000020","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000020.json","Chris","Jacobs","1966-11-28","M","R","RepJacobs",NA,456793,NA,NA,NA,"N00044575","/m/0cgscj","H0NY27090","https://jacobs.house.gov/","https://jacobs.house.gov/rss.xml",TRUE,NA,4,2022,493,10,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ny/cd:27","214 Cannon House Office Building","202-225-5265","NY","27",FALSE,3627,2.03,94.55,5.24,NA,NA,NA,NA,NA,0,0,0
"J000298","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000298.json","Pramila","Jayapal","1965-09-21","F","D","RepJayapal","RepJayapal",412730,9267128,153141,21726,"N00038858","/m/0c3dxcq","H6WA07458","https://jayapal.house.gov","https://jayapal.house.gov/category/news/feed/",TRUE,-0.691,6,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:wa/cd:7","2346 Rayburn House Office Building","202-225-3106","WA","7",FALSE,5307,0.81,97.95,1.85,NA,NA,NA,NA,NA,0,0,0
"J000294","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000294.json","Hakeem","Jeffries","1970-08-04","M","D","RepJeffries","RepHakeemJeffries",412561,79612,55285,21343,"N00033640","/m/025_74m","H2NY10092","https://jeffries.house.gov","https://jeffries.house.gov/category/press-release/feed/",TRUE,-0.489,10,2022,493,1,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ny/cd:8","2433 Rayburn House Office Building","202-225-5936","NY","8",FALSE,3608,0.2,98.98,0.82,NA,NA,"House Democratic Caucus Chair",NA,NA,0,0,0
"J000288","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000288.json","Hank","Johnson","1954-10-02","M","D","RepHankJohnson","115356957005",412199,1020576,68070,20712,"N00027848","/m/0flgyy","H6GA04129","https://hankjohnson.house.gov","https://hankjohnson.house.gov/rss.xml",TRUE,-0.469,16,2022,493,8,1,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ga/cd:4","2240 Rayburn House Office Building","202-225-1605","GA","4",FALSE,1304,1.62,98.34,1.45,NA,"RepHankJohnson",NA,NA,NA,0,0,0
"J000126","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000126.json","Eddie","Johnson","1935-12-03","F","D","RepEBJ","CongresswomanEBJtx30",400204,23352,27098,39305,"N00008122","/m/03tn1w","H2TX00015","https://ebjohnson.house.gov","https://ebjohnson.house.gov/rss.xml",TRUE,-0.485,30,2022,493,4,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:tx/cd:30","2306 Rayburn House Office Building","202-225-8885","TX","30",FALSE,4830,0.81,99.18,0.62,"Bernice","RepEddieBJohnson","",NA,NA,0,0,0
"J000299","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000299.json","Mike","Johnson","1972-01-30","M","R","RepMikeJohnson","RepMikeJohnson",412706,106095,156097,21727,"N00039106","/m/0131jn2m","H6LA04138","https://mikejohnson.house.gov",NA,TRUE,0.562,6,2022,493,21,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:la/cd:4","568 Cannon House Office Building","202-225-2777","LA","4",FALSE,2204,4.26,96.15,3.64,NA,NA,"House Republican Conference Vice Chair",NA,NA,0,0,0
"J000292","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000292.json","Bill","Johnson","1954-11-10","M","R","RepBillJohnson","RepBillJohnson",412460,623472,120649,21162,"N00032088","/m/0ds3q2f","H0OH06189","https://billjohnson.house.gov","https://billjohnson.house.gov/news/rss.aspx",TRUE,0.427,12,2022,493,2,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:oh/cd:6","2336 Rayburn House Office Building","202-225-5705","OH","6",FALSE,3906,0.41,97.73,2.06,NA,"RepBillJohnson",NA,NA,NA,0,0,0
